customer_id,monetary_value,frequency,last_invoice_date,recency,Cluster
15235.0,690.3000000000001,6,2010-12-05 15:02:00,4,3
15241.0,1293.72,3,2010-10-05 08:50:00,65,2
15242.0,302.04,1,2010-10-13 15:33:00,57,1
15243.0,610.6,1,2010-09-30 17:28:00,70,1
15244.0,280.51,1,2010-02-11 14:48:00,301,0
15246.0,266.25,1,2010-06-02 11:28:00,190,0
15247.0,620.06,2,2010-08-19 10:13:00,112,1
15250.0,60.0,1,2010-03-09 07:35:00,275,0
15252.0,1362.63,3,2010-10-14 12:05:00,56,2
15253.0,1136.89,3,2010-11-01 13:46:00,38,2
15254.0,787.99,2,2010-06-11 10:30:00,181,2
15256.0,71.95,1,2010-05-27 11:41:00,196,0
15257.0,368.75,1,2010-10-21 14:03:00,49,1
15259.0,1182.3799999999999,4,2010-07-15 08:47:00,147,3
15261.0,1253.18,3,2010-11-23 09:13:00,16,2
15262.0,239.87,2,2010-11-24 13:21:00,15,1
15264.0,454.66,1,2010-06-27 13:29:00,165,0
15266.0,732.91,4,2010-11-25 16:36:00,14,3
15268.0,961.9000000000001,3,2010-08-18 10:33:00,113,2
15269.0,816.56,2,2010-11-24 15:32:00,15,2
15272.0,1363.54,4,2010-09-15 17:07:00,85,3
15273.0,228.96,1,2010-04-19 11:31:00,234,0
15276.0,514.22,3,2010-11-10 16:07:00,29,1
15277.0,220.44,1,2010-10-10 16:02:00,60,1
15278.0,496.15999999999997,4,2010-05-27 10:03:00,196,3
15279.0,1290.03,4,2010-11-24 13:03:00,15,3
15280.0,293.09999999999997,2,2010-08-08 12:21:00,123,1
15282.0,348.59,1,2010-05-18 16:27:00,205,0
15283.0,148.33,3,2010-11-14 14:54:00,25,1
15284.0,24.75,1,2010-07-27 13:25:00,135,1
15285.0,94.92,1,2010-10-28 09:46:00,42,1
15287.0,369.34000000000003,3,2010-11-25 10:29:00,14,1
15288.0,1567.76,6,2010-12-09 13:59:00,0,3
15289.0,653.3100000000001,2,2010-09-07 12:38:00,93,2
15293.0,247.5,1,2010-02-12 11:54:00,300,0
15294.0,233.35,1,2010-10-25 11:45:00,45,1
15295.0,217.23999999999998,1,2010-02-23 13:03:00,289,0
15302.0,308.0,1,2009-12-09 13:11:00,365,0
15303.0,650.16,2,2010-05-23 12:14:00,200,0
15304.0,225.15,2,2010-12-06 11:42:00,3,1
15305.0,93.6,1,2010-06-02 13:50:00,190,0
15309.0,797.96,4,2010-04-08 11:11:00,245,3
15310.0,1634.64,1,2010-08-18 11:38:00,113,2
15314.0,492.47999999999996,2,2010-10-22 12:19:00,48,1
15317.0,129.75,1,2010-01-31 15:55:00,312,0
15322.0,711.18,1,2010-08-20 13:10:00,111,1
15323.0,434.6,3,2010-05-26 10:01:00,197,0
15324.0,140.22000000000003,1,2010-01-07 14:37:00,336,0
15326.0,1388.81,4,2010-04-09 15:22:00,244,3
15328.0,107.24,1,2010-10-28 09:05:00,42,1
15331.0,767.91,3,2010-07-28 09:42:00,134,2
15336.0,240.5,1,2010-11-03 12:39:00,36,1
15337.0,373.02,1,2010-10-24 15:29:00,46,1
15338.0,283.43,1,2010-01-31 14:25:00,312,0
15339.0,1253.77,5,2010-10-14 14:04:00,56,3
15340.0,105.5,1,2010-05-27 10:27:00,196,0
15341.0,382.2,1,2010-09-16 16:41:00,84,1
15346.0,343.7,2,2010-10-10 13:55:00,60,1
15347.0,1162.0,4,2010-12-08 15:25:00,1,3
15350.0,547.6,2,2010-12-01 13:33:00,8,1
15352.0,114.95,1,2010-06-09 11:28:00,183,0
15356.0,698.45,4,2010-12-06 14:05:00,3,3
15361.0,270.15000000000003,3,2010-07-01 14:15:00,161,1
15362.0,613.08,2,2010-09-17 10:37:00,83,1
15363.0,678.11,2,2010-12-02 12:28:00,7,1
15368.0,275.8,1,2010-11-10 15:52:00,29,1
15370.0,1352.96,1,2010-10-25 12:08:00,45,2
15371.0,59.400000000000006,1,2010-02-15 13:14:00,297,0
15373.0,1005.48,6,2010-12-03 14:40:00,6,3
15374.0,139.32,1,2010-03-25 12:03:00,259,0
15375.0,60.959999999999994,1,2010-01-18 15:38:00,325,0
15377.0,1211.75,4,2010-11-22 08:55:00,17,3
15378.0,246.5,2,2010-09-03 11:30:00,97,1
15379.0,1174.55,1,2010-11-04 11:59:00,35,2
15381.0,1293.72,3,2010-10-12 13:32:00,58,2
15384.0,1385.38,2,2010-11-23 12:04:00,16,2
15385.0,625.2,2,2010-11-12 12:28:00,27,1
15387.0,468.65,1,2010-08-04 16:05:00,127,1
15390.0,1216.66,2,2010-11-08 15:19:00,31,2
15391.0,289.87,1,2010-05-04 15:04:00,219,0
15392.0,1376.0900000000001,3,2010-11-30 09:50:00,9,2
15393.0,659.48,3,2010-05-21 11:34:00,202,2
15396.0,508.20000000000005,1,2010-05-05 09:04:00,218,0
15400.0,586.1,3,2010-10-15 12:00:00,55,2
15401.0,216.95000000000002,2,2010-09-13 13:42:00,87,1
15402.0,1203.77,4,2010-11-17 12:58:00,22,3
15403.0,170.88,2,2010-08-05 12:21:00,126,1
15404.0,257.06,1,2010-11-29 11:03:00,10,1
15405.0,310.74,1,2010-05-12 15:56:00,211,0
15406.0,465.15999999999997,2,2010-09-12 13:10:00,88,1
15409.0,131.25,1,2009-12-18 15:35:00,356,0
15410.0,1234.88,2,2010-05-20 09:53:00,203,2
15416.0,588.5,3,2010-08-18 09:48:00,113,2
15418.0,452.32,2,2010-10-10 13:38:00,60,1
15420.0,743.0,6,2010-10-01 15:46:00,69,3
15422.0,1522.27,5,2010-11-25 17:00:00,14,3
15423.0,223.39,2,2010-05-07 09:21:00,216,0
15424.0,214.44,1,2010-09-02 17:17:00,98,1
15426.0,1168.0,5,2010-12-05 13:55:00,4,3
15428.0,668.97,3,2010-11-17 13:46:00,22,2
15430.0,954.75,2,2010-08-29 10:42:00,102,2
15431.0,153.24,1,2010-07-25 12:44:00,137,1
15432.0,149.57,1,2010-06-16 14:34:00,176,0
15434.0,1525.5800000000002,6,2010-11-30 15:46:00,9,3
15437.0,193.29000000000002,1,2010-03-09 10:45:00,275,0
15439.0,1269.05,4,2010-10-31 10:38:00,39,3
15441.0,1254.21,3,2010-11-08 15:50:00,31,2
15445.0,171.0,1,2010-04-28 15:00:00,225,0
15446.0,403.95,3,2010-11-28 11:59:00,11,1
15447.0,337.71000000000004,4,2010-06-30 13:06:00,162,3
15448.0,294.17,1,2010-02-03 13:29:00,309,0
15451.0,233.21,2,2010-10-01 13:40:00,69,1
15452.0,1260.38,3,2010-11-14 15:14:00,25,2
15454.0,126.49000000000001,1,2010-03-31 13:15:00,253,0
15455.0,38.25,1,2010-04-21 12:43:00,232,0
15458.0,208.79999999999998,1,2010-11-02 19:50:00,37,1
15459.0,202.82999999999998,2,2010-10-18 15:25:00,52,1
15461.0,429.7,2,2010-09-05 12:31:00,95,1
15462.0,502.45,1,2010-09-20 10:23:00,80,1
15466.0,1236.48,3,2010-11-15 12:50:00,24,2
15468.0,962.97,1,2010-11-12 09:39:00,27,2
15469.0,335.7,1,2010-09-27 10:09:00,73,1
15470.0,63.419999999999995,1,2010-05-13 09:35:00,210,0
15471.0,847.0799999999999,2,2010-11-24 14:39:00,15,2
15473.0,274.8,1,2010-09-21 09:14:00,79,1
15474.0,163.1,1,2010-04-23 11:14:00,230,0
15477.0,368.4,1,2010-02-28 10:37:00,284,0
15478.0,541.06,1,2010-05-13 18:49:00,210,0
15479.0,147.4,1,2009-12-06 15:08:00,368,0
15483.0,621.25,6,2010-11-19 13:24:00,20,3
15484.0,1061.69,2,2010-06-17 16:16:00,175,2
15486.0,102.0,1,2010-06-30 13:15:00,162,0
15487.0,231.32,1,2010-01-29 12:07:00,314,0
15488.0,340.6,4,2010-09-09 11:59:00,91,3
15489.0,1285.3300000000002,5,2010-11-04 11:48:00,35,3
15490.0,217.6,1,2010-10-05 13:11:00,65,1
15495.0,246.5,1,2010-11-25 13:46:00,14,1
15496.0,146.14000000000001,1,2010-03-18 13:16:00,266,0
15499.0,161.6,1,2009-12-16 12:17:00,358,0
15501.0,402.5,2,2010-10-31 11:15:00,39,1
15503.0,120.06,1,2009-12-13 11:34:00,361,0
15504.0,359.77,3,2010-07-07 12:02:00,155,1
15506.0,1060.77,3,2010-11-23 12:48:00,16,2
15509.0,166.51,1,2010-11-24 14:48:00,15,1
15512.0,210.58,2,2010-11-14 12:39:00,25,1
15515.0,171.81,1,2010-11-17 13:39:00,22,1
15519.0,344.61,2,2010-11-21 14:35:00,18,1
15524.0,151.4,1,2010-04-12 09:19:00,241,0
15525.0,469.78,2,2010-12-01 13:17:00,8,1
15529.0,1116.72,2,2010-12-08 12:24:00,1,2
15530.0,311.37,1,2010-07-15 11:10:00,147,1
15534.0,162.25,1,2009-12-14 12:48:00,360,0
15535.0,551.42,2,2010-10-31 14:09:00,39,1
15536.0,259.09,1,2010-10-26 16:31:00,44,1
15540.0,247.38,1,2010-11-29 11:10:00,10,1
15542.0,918.45,3,2010-07-15 13:32:00,147,2
15543.0,114.98,1,2010-09-06 11:28:00,94,1
15545.0,135.32999999999998,1,2010-12-03 17:28:00,6,1
15546.0,1079.1000000000001,2,2010-04-12 11:51:00,241,2
15548.0,158.09,1,2010-04-23 12:20:00,230,0
15549.0,652.7,5,2010-10-14 16:54:00,56,3
15551.0,1274.02,6,2010-11-10 14:04:00,29,3
15552.0,162.4,1,2010-03-26 16:17:00,258,0
15558.0,214.13,1,2010-03-10 15:25:00,274,0
15559.0,1109.4,1,2010-05-20 14:06:00,203,2
15560.0,153.52,2,2010-11-07 10:15:00,32,1
15561.0,1133.8,4,2010-11-21 10:40:00,18,3
15562.0,538.83,2,2010-10-11 10:33:00,59,1
15563.0,1466.56,3,2010-07-13 11:57:00,149,2
15564.0,70.74000000000001,2,2010-09-02 15:52:00,98,1
15566.0,227.87,2,2010-11-12 12:11:00,27,1
15572.0,1515.81,3,2010-11-24 13:16:00,15,2
15573.0,599.73,3,2010-03-31 13:40:00,253,0
15574.0,816.4499999999999,3,2010-12-02 15:46:00,7,2
15575.0,30.1,1,2010-03-30 12:50:00,254,0
15577.0,139.1,2,2009-12-16 14:54:00,358,0
15579.0,953.9,3,2010-11-21 15:38:00,18,2
15583.0,107.86,1,2010-11-28 15:04:00,11,1
15584.0,552.39,2,2010-11-05 11:34:00,34,1
15586.0,1139.1,3,2010-04-26 11:00:00,227,2
15587.0,608.4000000000001,3,2010-11-12 12:07:00,27,2
15588.0,579.6,1,2010-01-31 12:19:00,312,0
15590.0,1496.6,5,2010-11-22 14:49:00,17,3
15591.0,217.9,3,2010-05-06 09:23:00,217,0
15595.0,357.6,1,2010-08-09 12:27:00,122,1
15597.0,238.8,1,2010-05-13 13:10:00,210,0
15598.0,307.34,1,2010-10-08 09:20:00,62,1
15599.0,488.32,1,2010-09-20 10:15:00,80,1
15600.0,1199.31,4,2010-10-07 14:30:00,63,3
15603.0,40.0,1,2010-03-01 16:02:00,283,0
15605.0,738.57,5,2010-12-01 13:38:00,8,3
15608.0,692.3,1,2010-10-20 10:10:00,50,1
15613.0,433.71999999999997,1,2010-04-08 12:51:00,245,0
15616.0,317.11,1,2010-09-27 13:10:00,73,1
15617.0,828.5500000000001,3,2010-11-08 16:07:00,31,2
15620.0,389.18,1,2010-10-26 11:32:00,44,1
15626.0,391.72,1,2010-10-14 17:16:00,56,1
15627.0,566.9,2,2010-09-08 14:14:00,92,1
15630.0,295.05,1,2010-03-05 14:30:00,279,0
15631.0,596.67,1,2010-03-07 14:52:00,277,0
15634.0,311.1,1,2010-11-21 15:30:00,18,1
15635.0,100.35,1,2010-11-09 08:58:00,30,1
15636.0,719.82,2,2010-09-28 15:10:00,72,2
15637.0,574.23,4,2010-10-22 08:24:00,48,3
15639.0,639.76,2,2010-09-14 09:05:00,86,1
15642.0,105.78000000000002,1,2009-12-10 11:51:00,364,0
15645.0,443.16,2,2010-10-21 18:36:00,49,1
15646.0,526.97,3,2010-12-02 16:59:00,7,1
15647.0,169.0,1,2010-10-20 15:09:00,50,1
15649.0,1354.35,3,2010-12-07 10:06:00,2,2
15650.0,553.88,2,2010-07-06 10:41:00,156,1
15651.0,612.76,2,2010-10-15 13:42:00,55,1
15652.0,1082.6,4,2010-11-17 15:14:00,22,3
15658.0,1399.3700000000001,4,2010-12-02 10:53:00,7,3
15659.0,226.04,2,2010-11-18 10:51:00,21,1
15661.0,906.15,6,2010-11-25 08:21:00,14,3
15662.0,283.73,2,2010-02-16 16:47:00,296,0
15664.0,845.1,3,2010-09-16 18:09:00,84,2
15666.0,632.9399999999999,2,2010-08-24 16:14:00,107,1
15670.0,152.15,1,2010-06-01 15:34:00,191,0
15672.0,45.300000000000004,1,2009-12-14 16:52:00,360,0
15675.0,218.35,1,2010-10-31 14:14:00,39,1
15677.0,648.4,2,2010-10-14 15:19:00,56,1
15678.0,1541.19,2,2010-11-09 14:38:00,30,2
15682.0,318.24,2,2010-04-19 15:30:00,234,0
15683.0,330.79,1,2010-08-23 12:01:00,108,1
15684.0,173.95,3,2010-06-10 18:51:00,182,0
15685.0,55.980000000000004,1,2010-09-15 13:43:00,85,1
15686.0,90.0,1,2010-10-15 13:50:00,55,1
15688.0,190.57,1,2010-10-17 12:06:00,53,1
15689.0,266.93,1,2010-04-01 09:53:00,252,0
15691.0,434.5,3,2010-11-10 12:26:00,29,1
15693.0,37.5,1,2010-02-18 14:37:00,294,0
15695.0,721.06,2,2010-04-21 10:36:00,232,0
15696.0,1170.1100000000001,5,2010-10-12 10:24:00,58,3
15697.0,246.75,1,2010-01-19 09:10:00,324,0
15698.0,46.2,1,2010-03-25 17:38:00,259,0
15702.0,112.57000000000001,1,2010-08-20 14:50:00,111,1
15704.0,1524.3400000000001,2,2010-07-25 15:00:00,137,2
15708.0,1014.48,3,2010-12-05 11:12:00,4,2
15709.0,194.6,1,2010-04-29 18:31:00,224,0
15710.0,898.87,1,2010-10-18 17:05:00,52,2
15711.0,420.25,2,2010-06-01 12:14:00,191,0
15713.0,654.09,3,2010-12-08 15:16:00,1,2
15714.0,453.93,3,2010-09-12 14:22:00,88,1
15715.0,658.02,5,2010-06-02 09:56:00,190,3
15717.0,456.70000000000005,4,2010-10-14 18:02:00,56,3
15718.0,293.79,1,2010-06-17 16:20:00,175,0
15720.0,143.19,1,2010-06-07 15:40:00,185,0
15723.0,744.55,3,2010-10-24 12:44:00,46,2
15724.0,92.6,1,2010-11-04 10:22:00,35,1
15726.0,321.91,1,2010-11-14 16:12:00,25,1
15728.0,544.6,2,2010-11-25 10:39:00,14,1
15729.0,107.55000000000001,2,2010-11-04 16:07:00,35,1
15730.0,605.7,2,2010-11-23 10:41:00,16,1
15731.0,125.3,1,2010-06-04 10:10:00,188,0
15734.0,923.85,2,2010-09-29 11:40:00,71,2
15735.0,327.68,1,2010-10-14 13:38:00,56,1
15741.0,208.62,2,2010-09-07 16:21:00,93,1
15742.0,156.87,1,2010-03-30 15:25:00,254,0
15747.0,1588.57,6,2010-11-29 10:50:00,10,3
15748.0,465.45000000000005,2,2010-09-16 16:55:00,84,1
15752.0,1570.16,3,2010-12-02 09:43:00,7,2
15759.0,577.8900000000001,4,2010-07-16 10:37:00,146,3
15761.0,143.05,1,2010-09-23 09:33:00,77,1
15764.0,1223.1100000000001,2,2010-10-01 14:07:00,69,2
15765.0,370.63,1,2010-02-11 10:25:00,301,0
15766.0,516.0,2,2010-09-09 13:51:00,91,1
15770.0,321.45,1,2010-04-06 11:47:00,247,0
15771.0,1006.54,3,2010-04-14 13:56:00,239,2
15772.0,280.88,1,2010-10-17 13:33:00,53,1
15773.0,138.84,1,2010-10-26 15:27:00,44,1
15774.0,1057.89,5,2010-10-17 12:59:00,53,3
15775.0,45.6,1,2010-03-18 07:32:00,266,0
15777.0,715.5,3,2010-11-08 14:37:00,31,2
15778.0,307.95,1,2010-10-04 15:10:00,66,1
15779.0,124.08000000000001,2,2010-09-02 16:40:00,98,1
15782.0,1399.36,1,2010-10-05 15:43:00,65,2
15784.0,848.3299999999999,2,2010-08-29 10:38:00,102,2
15788.0,221.82999999999998,1,2010-07-19 12:48:00,143,1
15789.0,1610.71,5,2010-10-04 14:42:00,66,3
15792.0,933.84,2,2010-11-05 08:21:00,34,2
15793.0,1433.96,5,2010-11-26 10:36:00,13,3
15794.0,777.0,2,2009-12-03 13:04:00,371,0
15797.0,613.6800000000001,2,2010-05-07 15:09:00,216,0
15798.0,1535.37,3,2010-08-04 09:13:00,127,2
15799.0,540.15,1,2010-10-17 14:26:00,53,1
15800.0,543.5,5,2010-09-12 16:17:00,88,3
15803.0,1513.84,3,2010-09-20 13:08:00,80,2
15807.0,913.62,2,2010-10-27 13:04:00,43,2
15809.0,758.67,2,2010-09-06 13:20:00,94,2
15810.0,1607.06,4,2010-11-18 10:44:00,21,3
15811.0,1578.3,2,2010-12-09 15:29:00,0,2
15814.0,689.11,2,2010-11-11 17:55:00,28,2
15816.0,144.14999999999998,2,2010-06-15 13:36:00,177,0
15818.0,340.5,1,2010-04-30 12:58:00,223,0
15822.0,954.59,4,2010-08-03 16:08:00,128,3
15824.0,890.94,2,2010-09-12 13:20:00,88,2
15826.0,943.97,1,2010-05-20 17:00:00,203,0
15828.0,1108.82,1,2010-11-29 16:41:00,10,2
15833.0,80.4,1,2009-12-02 11:59:00,372,0
15834.0,1539.24,3,2010-11-28 12:05:00,11,2
15837.0,385.03000000000003,1,2010-08-11 10:16:00,120,1
15841.0,1518.35,5,2010-11-18 18:14:00,21,3
15842.0,548.8,2,2010-11-11 14:08:00,28,1
15845.0,714.51,3,2010-06-21 11:40:00,171,2
15846.0,107.01,1,2010-11-19 14:40:00,20,1
15847.0,433.3,3,2010-10-07 18:19:00,63,1
15848.0,139.94,1,2010-03-28 10:54:00,256,0
15850.0,819.87,4,2010-11-28 12:32:00,11,3
15851.0,109.73,1,2010-07-01 12:34:00,161,0
15852.0,96.55,1,2010-07-01 10:16:00,161,0
15855.0,340.48,1,2010-08-20 17:15:00,111,1
15857.0,273.48,1,2010-10-05 16:43:00,65,1
15859.0,438.46,1,2010-10-03 12:52:00,67,1
15861.0,1228.13,4,2010-09-09 19:56:00,91,3
15863.0,289.86,3,2010-04-01 15:40:00,252,0
15864.0,244.44000000000003,1,2010-11-23 15:02:00,16,1
15865.0,1353.79,2,2010-10-22 15:24:00,48,2
15868.0,94.53,1,2010-05-05 14:11:00,218,0
15869.0,174.02,1,2010-03-23 16:50:00,261,0
15870.0,508.52,3,2010-11-08 10:57:00,31,1
15871.0,33.099999999999994,1,2010-09-28 14:16:00,72,1
15872.0,434.75,2,2010-11-26 12:05:00,13,1
15873.0,313.91999999999996,4,2010-07-28 12:41:00,134,3
15875.0,111.72,1,2010-03-03 16:51:00,281,0
15876.0,1449.1399999999999,2,2010-10-26 18:58:00,44,2
15878.0,330.77,2,2010-05-27 12:17:00,196,0
15879.0,1157.3,4,2010-10-31 16:21:00,39,3
15880.0,343.28000000000003,1,2010-12-05 13:00:00,4,1
15882.0,977.34,6,2010-12-06 13:12:00,3,3
15884.0,249.70000000000002,2,2010-10-03 15:55:00,67,1
15886.0,871.78,3,2010-10-19 12:01:00,51,2
15887.0,1027.15,3,2010-10-29 08:36:00,41,2
15888.0,260.85,2,2010-11-04 09:59:00,35,1
15890.0,535.65,5,2010-11-10 12:46:00,29,3
15892.0,128.2,1,2010-02-08 16:23:00,304,0
15893.0,305.28000000000003,1,2010-08-15 11:12:00,116,1
15894.0,156.09,1,2010-12-05 14:06:00,4,1
15899.0,56.25,1,2010-12-06 10:36:00,3,1
15900.0,549.29,3,2010-10-22 10:44:00,48,2
15901.0,321.49,3,2010-09-14 13:37:00,86,1
15902.0,145.01,1,2010-11-24 16:57:00,15,1
15905.0,114.69,1,2010-06-14 16:00:00,178,0
15906.0,987.95,3,2010-11-30 13:26:00,9,2
15908.0,764.57,2,2010-08-06 11:56:00,125,2
15913.0,6.300000000000001,1,2010-06-23 16:31:00,169,0
15914.0,205.99,2,2010-11-26 16:10:00,13,1
15915.0,429.0,1,2010-11-03 11:13:00,36,1
15917.0,437.53000000000003,4,2010-04-12 15:01:00,241,0
15918.0,248.65,1,2010-03-18 11:40:00,266,0
15919.0,270.72,1,2010-12-06 11:26:00,3,1
15920.0,404.14,5,2010-10-11 13:57:00,59,3
15921.0,456.43,3,2010-11-08 10:24:00,31,1
15922.0,369.5,1,2010-12-01 13:51:00,8,1
15923.0,127.08,1,2010-12-02 12:16:00,7,1
15924.0,102.82,1,2009-12-08 15:00:00,366,0
15926.0,134.44,1,2010-06-15 15:23:00,177,0
15927.0,123.39,1,2010-03-02 13:25:00,282,0
15928.0,293.53,1,2010-02-21 15:16:00,291,0
15929.0,594.0,1,2010-03-05 14:56:00,279,0
15931.0,239.9,1,2010-10-07 16:46:00,63,1
15936.0,282.79,2,2010-11-25 16:39:00,14,1
15938.0,330.23,4,2010-09-09 17:07:00,91,3
15941.0,405.0,1,2010-03-12 14:45:00,272,0
15943.0,271.28999999999996,2,2010-02-28 12:49:00,284,0
15945.0,646.27,4,2010-12-09 13:14:00,0,3
15948.0,553.85,1,2010-10-11 12:16:00,59,1
15951.0,304.95,1,2010-11-23 18:20:00,16,1
15954.0,187.8,1,2010-04-29 13:35:00,224,0
15956.0,617.6,2,2010-06-06 13:06:00,186,0
15957.0,501.21,2,2010-10-15 12:22:00,55,1
15958.0,388.64,3,2010-11-01 12:22:00,38,1
15959.0,579.49,3,2010-01-26 16:38:00,317,0
15960.0,410.95,4,2010-11-30 15:57:00,9,3
15961.0,451.28999999999996,1,2010-11-25 15:59:00,14,1
15962.0,295.83,1,2010-09-16 13:48:00,84,1
15964.0,272.96000000000004,1,2010-02-14 15:30:00,298,0
15966.0,426.53000000000003,1,2010-09-15 10:44:00,85,1
15968.0,415.3,1,2010-11-16 13:04:00,23,1
15969.0,460.95,2,2010-10-10 12:01:00,60,1
15970.0,703.22,1,2010-04-20 11:30:00,233,0
15973.0,665.62,2,2010-12-08 11:42:00,1,1
15976.0,1301.6,4,2010-10-25 11:33:00,45,3
15979.0,329.22,1,2010-04-16 11:35:00,237,0
15982.0,324.51,1,2010-04-13 15:47:00,240,0
15985.0,1572.8600000000001,5,2010-09-29 14:43:00,71,3
15986.0,186.3,1,2010-11-23 10:02:00,16,1
15987.0,230.85,2,2010-12-06 08:34:00,3,1
15988.0,609.5600000000001,2,2010-06-06 12:45:00,186,0
15989.0,372.51,2,2010-11-29 12:03:00,10,1
15990.0,1217.94,5,2010-08-02 12:42:00,129,3
15991.0,150.55,1,2010-06-23 15:50:00,169,0
15992.0,854.61,2,2010-11-08 14:51:00,31,2
15994.0,775.11,2,2010-10-24 12:14:00,46,2
15995.0,696.19,1,2010-10-21 13:57:00,49,1
15996.0,626.22,2,2010-12-08 15:59:00,1,1
15999.0,20.4,1,2009-12-04 12:31:00,370,0
16001.0,583.39,1,2010-11-23 17:10:00,16,1
16002.0,169.21,1,2010-03-24 13:08:00,260,0
16006.0,245.77,1,2010-11-17 12:03:00,22,1
16007.0,1373.2,3,2010-11-21 12:29:00,18,2
16012.0,1574.5,2,2010-11-03 13:47:00,36,2
16014.0,467.89,2,2010-10-27 16:04:00,43,1
16016.0,1025.18,4,2010-12-08 12:36:00,1,3
16017.0,1341.95,4,2010-10-18 12:58:00,52,3
16018.0,289.23,2,2010-11-08 15:36:00,31,1
16021.0,532.25,2,2010-11-09 14:48:00,30,1
16024.0,232.96,2,2010-10-24 11:42:00,46,1
16028.0,82.2,1,2010-04-23 11:45:00,230,0
16034.0,491.02,3,2010-11-10 11:32:00,29,1
16035.0,217.73,1,2010-05-28 15:09:00,195,0
16037.0,654.32,2,2010-06-13 11:32:00,179,0
16039.0,456.4,2,2010-10-12 10:44:00,58,1
16040.0,1103.35,4,2010-10-05 11:09:00,65,3
16042.0,1067.85,3,2010-11-25 18:16:00,14,2
16043.0,1082.6000000000001,4,2010-11-25 15:40:00,14,3
16044.0,340.84000000000003,1,2010-09-30 18:12:00,70,1
16046.0,235.78,1,2010-05-26 13:18:00,197,0
16048.0,818.7900000000001,4,2010-12-01 15:28:00,8,3
16049.0,787.89,3,2010-11-29 14:36:00,10,2
16050.0,162.8,2,2010-11-21 14:52:00,18,1
16051.0,188.44,1,2010-01-27 09:38:00,316,0
16054.0,1327.98,3,2010-10-17 11:38:00,53,2
16057.0,1591.73,3,2010-07-08 11:33:00,154,2
16058.0,62.7,1,2010-10-29 16:48:00,41,1
16060.0,541.95,3,2010-11-04 12:10:00,35,2
16061.0,89.65,1,2010-10-04 15:29:00,66,1
16064.0,111.0,1,2009-12-14 16:11:00,360,0
16068.0,122.93,1,2010-04-25 11:52:00,228,0
16069.0,457.7,1,2010-10-18 10:32:00,52,1
16071.0,750.5600000000001,3,2010-06-30 13:41:00,162,2
16074.0,265.25,1,2010-11-14 13:19:00,25,1
16075.0,736.9300000000001,2,2010-07-25 11:31:00,137,2
16078.0,283.79,1,2010-02-08 13:29:00,304,0
16080.0,385.40000000000003,2,2010-11-19 08:18:00,20,1
16081.0,1653.28,4,2010-12-08 11:16:00,1,3
16082.0,106.75,1,2010-02-07 15:16:00,305,0
16083.0,1033.8,2,2010-11-22 12:55:00,17,2
16088.0,1437.43,2,2010-05-13 10:16:00,210,2
16089.0,271.44,2,2010-11-18 13:51:00,21,1
16090.0,205.91,1,2010-03-25 13:05:00,259,0
16092.0,770.08,3,2010-07-23 11:30:00,139,2
16095.0,447.05,1,2010-09-09 16:54:00,91,1
16096.0,1264.3500000000001,3,2010-10-19 15:03:00,51,2
16099.0,841.3,4,2010-10-18 14:48:00,52,3
16100.0,582.64,1,2010-09-03 11:39:00,97,1
16108.0,1393.42,3,2010-10-01 15:10:00,69,2
16109.0,327.6,1,2010-01-10 10:37:00,333,0
16110.0,481.79,1,2010-07-05 13:04:00,157,0
16111.0,562.48,1,2010-10-07 19:51:00,63,1
16115.0,907.17,4,2010-11-07 11:27:00,32,3
16117.0,422.19,2,2010-11-02 12:02:00,37,1
16119.0,1297.45,6,2010-11-10 13:40:00,29,3
16121.0,609.98,3,2010-11-14 11:41:00,25,2
16122.0,316.92,3,2010-12-08 11:41:00,1,1
16124.0,1523.49,3,2010-10-17 12:56:00,53,2
16127.0,145.06,1,2009-12-13 12:19:00,361,0
16129.0,1396.05,3,2010-10-28 14:29:00,42,2
16130.0,987.48,4,2010-10-13 15:14:00,57,3
16132.0,664.1999999999999,2,2010-06-13 13:49:00,179,0
16134.0,1527.25,3,2010-10-12 10:44:00,58,2
16135.0,301.9,1,2010-05-05 09:35:00,218,0
16136.0,237.42,1,2010-02-14 12:49:00,298,0
16137.0,422.7,1,2010-01-28 15:04:00,315,0
16138.0,910.35,3,2010-11-26 12:13:00,13,2
16139.0,475.74,2,2009-12-17 11:24:00,357,0
16140.0,832.4200000000001,2,2010-12-03 14:40:00,6,2
16141.0,335.54,1,2010-10-18 14:12:00,52,1
16146.0,212.25,1,2010-09-17 10:46:00,83,1
16148.0,310.3,1,2010-09-29 10:12:00,71,1
16149.0,141.70000000000002,1,2010-10-06 15:54:00,64,1
16155.0,796.9,5,2010-11-23 12:03:00,16,3
16159.0,884.59,3,2010-08-26 13:40:00,105,2
16165.0,79.9,1,2010-07-22 14:17:00,140,1
16166.0,435.83,2,2010-10-07 15:44:00,63,1
16167.0,1386.1200000000001,5,2010-10-21 15:33:00,49,3
16172.0,744.34,3,2010-08-23 13:53:00,108,2
16174.0,1237.2,4,2010-08-05 12:33:00,126,3
16175.0,798.85,3,2010-08-25 11:58:00,106,2
16178.0,414.7,1,2010-11-03 14:46:00,36,1
16183.0,739.1,3,2010-11-10 11:12:00,29,2
16185.0,115.31,1,2010-05-24 11:04:00,199,0
16188.0,105.80000000000001,1,2010-10-27 11:50:00,43,1
